user	fac1	fac2	fac3	fac4	fac5	fac6	fac7
u018010	0	0	3	0	1	0	0
u018011	0	0	2	0	2	1	0
u018013	1	0	0	0	-2	1	0
u018014	1	0	0	-1	0	0	-1
u018016	1	0	0	0	2	-1	0
u018017	2	2	2	0	0	0	0
u018018	1	0	0	0	0	0	0
u018022	0	0	0	0	0	0	0
u018023	0	0	1	0	1	0	0
u018025	5	0	0	-1	0	0	0
u018026	1	1	1	0	1	0	0
u018028	0	1	4	0	0	0	0
u018032	1	0	3	0	0	2	0
u018033	0	0	3	0	0	0	0
u018035	1	0	0	0	0	1	0
u018037	0	0	1	0	0	0	0
u018038	0	0	0	0	0	0	0
u018040	0	0	0	1	0	0	0
u018041	1	0	2	0	0	2	2
u018043	0	0	2	0	0	2	0
u018044	1	1	1	-2	-1	0	0
u018048	0	1	1	1	2	0	0
u018049	1	0	0	0	0	0	0
u018052	0	0	3	0	0	0	0
u018053	1	0	0	0	0	1	0
u018055	1	0	0	0	0	0	0
u018056	6	0	0	0	-1	0	0
u018057	0	1	0	0	0	1	0
u018060	1	0	0	0	0	1	0
u018062	0	0	3	0	3	-1	0
u018063	0	0	0	3	0	0	0
u018064	0	0	0	0	0	0	0
u018066	1	1	0	0	0	0	0
u018067	0	0	1	0	0	0	0
u018068	0	1	2	0	0	0	0
u018069	3	0	0	0	0	0	0
u018070	-1	0	3	1	-1	1	0
u018072	0	0	0	0	0	0	0
u018073	1	1	0	1	0	0	0
u018074	0	1	0	0	0	-1	1
u018077	0	0	1	1	0	1	0
u018078	1	0	1	0	0	0	0
u018079	1	0	1	0	2	0	0
u018080	0	0	0	1	1	0	0
u018081	2	1	2	1	1	-1	0
u018082	0	1	0	0	0	0	0
u018085	1	0	0	0	0	1	0
u018086	0	0	0	1	0	1	0
u018087	2	0	3	0	0	0	0
u018089	0	1	0	0	0	0	0
u018090	0	0	3	0	0	0	0
u018091	1	1	2	0	-1	1	0
u018093	1	0	0	0	0	0	0
u018094	0	0	0	0	0	0	0
u018097	0	0	0	0	0	0	0
u018100	1	0	1	0	0	1	0
u018101	0	1	0	0	0	0	0
u018102	2	0	1	0	0	0	0
u018103	1	2	0	0	1	0	0
u018104	0	0	2	0	0	1	0
u018105	0	0	0	0	1	0	0
u018107	0	0	0	1	0	0	0
u018108	1	0	0	0	0	0	0
u018110	0	1	0	0	0	0	0
u018112	0	1	0	0	0	0	0
u018113	0	0	2	1	0	0	1
u018114	0	1	0	0	-1	0	0
u018116	1	0	0	0	0	0	0
u018118	2	-1	0	0	0	1	0
u018119	0	0	0	0	0	2	0
u018120	0	0	1	-1	0	1	-1
u018123	0	0	4	0	0	0	0
u018124	0	0	0	0	-1	2	0
u018125	0	0	0	0	0	2	0
u018126	1	0	0	0	-2	1	0
u018127	1	0	1	0	0	0	0
u018132	0	0	1	0	0	0	0
u018134	0	2	0	0	0	-1	0
u018135	0	0	0	0	0	1	0
u018136	1	0	0	0	0	0	0
u018137	2	0	2	0	0	0	0
u018138	2	0	0	1	0	-1	0
u018140	-2	2	0	0	0	0	0
u018141	-1	2	0	0	0	0	0
u018142	2	0	1	0	0	0	0
u018143	1	0	1	0	0	1	0
u018145	0	1	0	0	0	1	0
u018146	0	0	0	0	0	0	0
u018148	2	1	1	0	0	0	0
u018149	0	0	1	0	0	0	0
u018150	0	1	-1	0	0	0	0
u018151	0	3	0	0	0	1	0
u018152	0	1	0	0	0	0	0
u018153	0	0	1	0	0	0	0
u018155	0	0	0	0	0	0	1
u018160	0	1	0	0	0	0	0
u018161	0	0	0	0	0	0	0
u018162	1	0	1	1	0	2	0
u018163	0	0	0	0	-1	0	0
u018165	0	1	1	0	1	0	0
u018166	2	0	1	0	0	0	0
u018167	1	2	0	0	0	2	0
u018168	0	0	0	0	0	0	0
u018169	0	0	0	0	1	-1	0
u018170	0	2	4	0	2	0	1
u018175	0	1	0	0	0	0	0
u018176	0	0	0	0	0	0	-2
u018177	2	1	-1	0	0	1	0
u018178	0	0	0	1	0	1	0
u018180	0	1	0	0	0	0	0
u018181	0	1	0	2	0	0	0
u018183	1	0	2	0	0	2	0
u018186	0	0	0	0	0	1	0
u018188	0	0	0	0	0	0	0
u018189	3	1	0	-1	0	1	0
u018190	-2	1	0	2	0	0	0
u018192	2	0	1	1	0	1	0
u018194	1	0	0	0	0	0	0
u018195	2	0	2	0	0	0	1
u018197	0	0	3	0	2	0	0
u018198	1	1	0	0	0	0	0
u018199	1	1	1	0	0	1	0
u018201	0	0	3	-1	0	1	1
u018204	0	1	0	0	0	1	0
u018206	0	0	0	0	1	0	0
u018210	1	0	0	0	0	0	0
u018212	0	0	0	1	0	0	0
u018214	0	0	4	0	0	0	0
u018215	0	0	3	0	0	0	0
u018216	3	0	2	0	-2	3	0
u018217	0	1	0	0	-1	0	0
u018221	0	0	0	0	0	0	0
u018222	0	0	0	0	0	0	-1
u018223	0	0	1	1	0	0	0
u018224	0	0	1	0	0	0	0
u018225	2	0	0	-1	0	1	0
u018226	2	0	0	0	0	1	0
u018227	1	0	0	0	0	0	0
u018228	0	1	0	0	0	0	0
u018231	0	0	4	1	0	0	0
u018232	0	1	0	0	0	-1	0
u018233	1	1	0	0	-1	0	0
u018234	0	2	0	0	0	0	0
u018235	0	0	2	0	0	0	0
u018236	0	1	0	0	0	0	0
u018238	4	0	3	0	0	0	0
u018240	1	0	0	0	0	-1	0
u018241	0	0	0	0	0	1	0
u018242	1	0	1	0	0	0	0
u018243	1	0	0	5	1	1	0
u018244	1	0	2	0	-1	1	0
u018247	1	1	0	0	0	1	-1
u018248	0	0	1	0	0	1	0
u018249	2	0	0	0	0	0	0
u018250	0	0	0	0	0	1	0
u018253	0	0	0	0	0	1	0
u018255	0	0	2	2	0	1	0
u018257	0	2	0	0	1	0	0
u018259	0	2	-1	1	0	0	0
u018260	0	0	0	0	0	0	0
u018261	0	0	0	0	0	0	0
u018262	1	1	2	0	0	0	0
u018264	2	1	0	0	1	0	0
u018265	1	0	-2	2	1	0	0
u018266	0	0	0	0	0	0	0
u018268	2	0	3	0	0	0	0
u018269	0	0	0	0	0	1	0
u018271	1	0	0	0	0	1	0
u018272	0	1	0	0	0	0	0
u018274	0	0	0	1	0	0	0
u018275	1	2	0	0	0	0	0
u018276	0	0	3	0	0	2	1
u018277	0	2	0	0	-1	0	0
u018278	0	0	2	0	0	1	0
u018279	2	1	1	0	-1	2	0
u018282	0	0	0	0	0	0	0
u018283	1	1	0	0	0	0	0
u018288	1	0	2	0	0	2	0
u018289	1	1	0	0	0	1	0
u018290	0	0	1	0	0	0	0
u018292	2	0	0	0	0	0	0
u018293	0	0	0	0	0	0	0
u018295	2	0	1	0	0	1	0
u018296	1	1	-1	0	0	1	0
u018297	4	2	4	0	0	0	0
u018299	3	0	2	0	0	1	0
u018300	0	0	0	0	1	0	0
u018302	2	0	0	0	0	1	0
u018303	1	0	0	0	0	0	0
u018305	0	0	0	0	0	2	0
u018306	1	0	0	0	0	0	0
u018307	0	1	-1	2	0	3	0
u018309	0	0	0	2	1	1	1
u018310	0	0	0	0	0	0	0
u018311	0	0	0	0	0	3	0
u018312	2	0	0	0	0	1	0
u018313	0	0	0	0	1	0	1
u018314	0	0	0	0	0	0	0
u018315	0	1	0	0	0	-1	0
u018316	1	2	3	1	0	0	0
u018317	0	0	1	0	0	0	0
u018318	0	0	1	0	0	-1	1
u018319	0	2	0	0	0	0	0
u018320	3	0	0	0	0	0	0
u018321	1	0	1	0	0	2	1
u018324	1	0	1	1	0	2	0
u018326	0	2	0	2	0	0	0
u018329	0	0	0	0	0	0	0
u018331	0	0	1	0	-1	3	0
u018334	1	2	0	1	0	2	0
u018335	0	0	0	0	0	0	0
u018336	0	0	0	0	0	2	0
u018337	0	1	0	0	0	0	0
u018339	0	0	1	0	0	0	0
u018340	0	1	4	0	0	0	0
u018342	0	0	1	0	0	0	0
u018343	2	1	2	0	0	1	0
u018344	0	1	0	0	0	0	0
u018345	0	0	0	0	0	1	0
u018347	0	0	0	0	0	0	0
u018348	0	0	-1	0	0	0	0
u018350	2	1	0	1	0	0	0
u018351	0	1	3	0	-1	0	0
u018352	0	0	0	0	0	0	0
u018353	1	0	2	0	0	4	0
u018354	0	0	1	0	0	0	0
u018355	0	0	0	0	0	1	0
u018356	1	0	2	0	0	3	0
u018358	1	0	0	0	0	0	0
u018360	0	2	0	0	0	1	0
u018362	0	0	1	0	0	0	0
u018363	0	0	0	0	0	1	0
u018364	0	0	0	0	0	0	0
u018365	0	0	3	0	0	1	0
u018366	0	0	0	0	0	1	0
u018367	0	0	3	0	1	0	0
u018368	1	1	0	-2	0	1	0
u018369	1	0	2	0	0	0	0
u018371	0	2	0	0	-1	0	0
u018372	2	0	2	0	0	0	0
u018373	2	0	0	0	0	0	0
u018375	1	0	1	0	0	1	1
u018377	1	0	1	0	0	0	0
u018379	3	0	1	0	1	0	1
u018380	2	0	2	0	0	2	0
u018381	1	1	3	-1	0	2	0
u018384	0	0	0	0	0	0	0
u018387	0	0	0	0	0	0	0
u018389	0	0	0	0	0	1	0
u018390	1	1	6	0	0	0	0
u018392	2	1	0	0	0	0	0
u018393	0	2	0	0	0	0	0
u018396	0	0	0	0	0	0	0
u018397	3	1	0	0	0	1	0
u018398	0	0	1	0	0	0	0
u018399	0	1	0	0	0	3	0
u018400	1	0	2	0	0	0	0
u018401	1	1	0	0	0	0	0
u018402	1	0	0	0	0	0	0
u018403	0	1	0	0	0	0	0
u018407	1	0	-1	0	0	0	0
u018408	0	0	1	0	0	0	0
u018409	0	1	1	0	0	0	0
u018413	1	0	0	0	0	0	0
u018414	4	0	1	0	0	2	-1
u018415	0	1	0	0	0	0	0
u018418	0	0	0	0	0	1	0
u018419	0	0	-1	0	-1	0	0
u018422	0	1	0	0	0	1	1
u018423	1	0	4	0	2	0	3
u018424	1	1	0	1	1	1	0
u018426	0	0	1	0	0	0	0
u018429	0	0	0	0	0	0	1
u018430	1	0	-1	0	0	0	-1
u018432	0	0	1	1	0	0	0
u018433	0	0	0	0	0	0	0
u018434	0	0	0	0	0	0	0
u018435	2	0	0	0	0	3	0
u018437	5	0	1	0	2	0	1
u018440	0	0	0	0	1	0	0
u018443	0	2	0	0	0	0	-1
u018444	4	0	1	0	0	0	0
u018445	0	0	3	0	0	0	0
u018446	1	0	0	0	0	0	0
u018447	0	0	4	0	0	0	0
u018448	0	0	2	0	0	1	0
u018449	1	2	0	0	0	0	0
u018450	1	0	3	0	1	0	1
u018451	1	0	1	0	0	2	0
u018452	1	0	1	0	0	0	0
u018453	1	0	3	0	0	0	0
u018454	1	4	0	0	1	0	0
u018455	1	1	0	0	0	0	0
u018457	1	1	2	0	0	0	0
u018459	0	0	1	0	0	0	0
u018460	1	0	0	0	0	-1	0
u018461	1	0	2	0	0	0	0
u018464	0	0	0	1	0	-1	0
u018466	0	0	0	0	0	3	0
u018467	0	0	1	0	0	0	0
u018469	0	0	-1	0	0	0	0
u018470	0	0	0	0	0	0	0
u018471	0	0	2	0	0	2	0
u018472	0	1	1	0	0	0	0
u018473	0	0	-1	0	0	0	0
u018475	1	0	2	0	2	0	-1
u018479	1	0	0	0	0	0	0
u018480	1	0	0	0	0	0	0
u018481	0	1	0	0	0	0	0
u018482	0	0	1	0	0	0	0
u018484	1	1	1	0	0	2	0
u018485	2	0	0	0	-1	1	0
u018486	1	0	0	0	0	0	-1
u018487	0	2	1	0	0	1	0
u018488	1	0	0	0	0	1	1
u018489	1	1	2	1	0	0	0
u018492	4	0	2	0	0	0	0
u018495	0	0	0	1	0	1	0
u018496	1	0	1	-1	0	2	0
u018497	0	0	0	1	0	0	0
u018498	0	0	0	0	0	0	0
u018499	1	0	0	0	0	0	0
u018500	0	0	0	2	0	0	0
u018501	4	0	1	0	0	1	0
u018502	0	0	1	0	-1	1	0
u018503	0	0	4	0	0	0	0
u018504	3	0	0	0	0	1	0
u018505	1	1	0	0	0	0	1
u018506	0	0	0	0	0	1	0
u018507	1	0	0	0	0	0	0
u018508	0	0	0	0	1	0	0
u018509	1	0	0	0	0	1	0
u018511	0	0	0	0	1	0	0
u018512	2	1	5	0	0	0	0
u018513	0	1	0	0	-1	0	0
u018515	0	1	3	0	0	1	0
u018516	1	1	0	0	0	0	0
u018517	0	0	3	0	0	1	0
u018518	1	0	2	0	0	1	1
u018520	0	0	0	0	0	0	0
u018521	0	0	1	0	1	1	0
u018522	0	0	0	1	3	-1	0
u018523	0	1	0	0	0	0	0
u018525	0	0	0	0	0	0	0
u018526	0	0	-2	2	0	0	0
u018527	0	1	5	2	0	0	0
u018528	0	1	0	0	0	0	0
u018529	0	0	3	0	0	1	0
u018530	2	2	2	0	0	0	0
u018531	0	0	0	0	0	0	0
u018533	0	0	0	0	0	4	0
u018534	0	1	0	0	-1	0	0
u018536	0	0	0	0	0	0	0
u018538	0	0	0	0	0	0	0
u018539	0	1	0	0	0	0	0
u018540	0	0	0	0	0	1	0
u018549	1	1	3	0	0	0	0
u018550	0	0	0	0	0	0	0
u018551	1	0	1	0	0	1	0
u018555	1	0	1	0	0	0	0
u018557	0	4	0	1	0	0	1
u018558	0	0	2	0	0	1	0
u018560	0	1	1	0	0	2	0
u018561	0	0	1	0	2	0	0
u018562	0	0	0	0	0	3	0
u018565	1	1	1	0	0	1	1
u018566	3	1	0	0	0	1	0
u018568	0	0	1	0	0	1	0
u018570	0	0	3	1	0	0	0
u018571	0	-1	0	0	0	1	0
u018574	0	0	2	0	0	0	0
u018575	0	0	0	0	0	0	0
u018580	1	1	0	0	0	0	0
u018581	0	0	2	0	0	1	0
u018582	2	0	1	0	0	2	0
u018584	0	1	0	-1	0	1	0
u018585	0	0	3	0	0	1	0
u018587	1	0	0	0	0	1	0
u018591	0	0	0	0	0	0	0
u018592	0	0	0	0	0	0	0
u018594	0	0	0	0	0	0	0
u018596	-1	1	0	0	0	0	1
u018598	0	1	0	0	1	0	0
u018599	0	0	3	0	0	0	0
u018600	0	0	0	0	-1	0	0
u018605	0	0	0	0	0	0	0
u018606	0	0	0	1	0	0	0
u018607	1	0	0	0	0	1	0
u018608	1	1	1	0	0	0	0
u018609	0	0	0	0	0	0	0
u018611	1	2	2	1	0	2	0
u018612	0	0	1	0	0	0	0
u018613	0	0	0	0	0	0	0
u018614	1	0	1	0	0	0	0
u018615	1	0	2	0	0	0	0
u018616	0	-1	1	0	2	0	0
u018618	0	2	0	0	-1	0	0
u018620	0	1	0	0	0	0	0
u018621	0	0	0	0	0	0	0
u018622	1	4	0	0	1	0	0
u018623	0	0	0	0	-1	1	1
u018625	1	2	0	0	0	0	0
u018626	0	0	0	0	0	2	0
u018627	0	0	4	0	0	0	0
u018631	1	0	1	0	0	0	0
u018632	0	0	0	0	0	0	0
u018633	0	0	1	0	0	0	1
u018637	0	0	0	0	0	0	0
u018641	1	0	0	0	0	0	0
u018642	0	0	0	0	1	0	0
u018643	1	2	0	-1	1	0	0
u018644	0	0	0	0	-1	3	0
u018645	0	3	1	0	0	0	0
u018646	1	0	1	0	0	0	2
u018647	0	0	0	0	0	1	0
u018650	0	0	1	0	0	0	0
u018654	0	0	-2	0	0	0	0
u018655	0	0	0	0	0	0	0
u018656	0	0	-1	0	0	0	0
u018657	0	1	0	0	0	0	0
u018659	0	1	-1	0	0	0	0
u018662	0	0	0	0	0	0	0
u018663	0	0	0	0	0	1	0
u018665	0	2	0	0	0	0	0
u018666	0	0	3	0	0	0	0
u018667	3	1	1	1	1	0	0
u018668	3	0	3	1	1	0	0
u018669	0	0	2	0	0	0	0
u018671	3	0	2	0	0	1	0
u018672	0	1	0	0	0	0	0
u018674	1	0	0	0	0	-1	0
u018675	1	2	0	0	0	0	0
u018676	0	0	0	0	0	1	0
u018678	0	0	3	0	0	2	0
u018681	0	1	0	1	1	0	0
u018682	0	0	0	0	0	-1	0
u018683	1	0	0	0	0	0	0
u018685	2	0	0	0	0	-1	3
u018686	0	1	1	0	0	0	0
u018687	0	0	0	0	0	0	0
u018689	1	1	1	0	0	1	0
u018691	1	0	0	0	-1	1	0
u018693	0	1	-1	0	0	0	0
u018697	0	0	0	0	0	0	0
u018698	0	3	0	0	0	0	0
u018702	0	0	0	0	0	0	0
u018703	1	0	0	0	0	-1	0
u018706	0	0	0	0	0	1	0
u018707	1	0	0	0	-1	0	0
u018708	1	0	3	0	0	1	0
u018709	0	0	0	0	0	0	0
u018710	0	0	0	0	0	3	0
u018713	0	0	0	0	0	2	0
u018715	0	-1	-1	0	0	0	0
u018718	0	1	0	0	0	0	0
u018719	0	0	2	0	0	0	1
u018720	0	1	0	1	0	0	-1
u018722	0	0	0	0	0	1	0
u018723	0	-1	0	1	0	0	0
u018725	1	0	0	0	0	0	0
u018726	1	0	0	0	0	0	0
u018727	0	0	0	0	0	0	0
u018729	0	5	0	0	1	-1	0
u018730	0	0	0	0	-1	0	0
u018733	1	0	0	0	0	0	0
u018734	1	0	6	0	0	0	0
u018735	0	1	0	0	0	0	0
u018737	2	0	0	0	0	0	0
u018738	1	0	0	0	0	0	0
u018739	1	0	0	0	0	0	0
u018740	0	0	-1	0	0	0	0
u018742	0	2	0	0	0	0	0
u018743	1	0	0	0	0	0	0
u018745	0	2	0	0	-1	2	0
u018746	1	0	0	-1	0	2	0
u018748	1	0	0	0	0	2	0
u018749	2	0	1	0	0	0	0
u018750	0	0	0	0	0	0	0
u018751	0	0	0	0	0	0	0
u018752	0	1	0	0	-1	0	0
u018755	0	0	1	0	0	0	0
u018756	0	0	2	0	0	0	0
u018757	1	0	0	0	0	0	0
u018760	0	0	1	0	1	1	0
u018761	0	1	0	0	-2	1	0
u018762	1	0	3	0	1	0	0
u018763	1	1	1	0	0	0	0
u018765	2	0	0	0	1	1	0
u018766	0	1	2	0	0	-1	0
u018767	2	1	0	0	0	1	0
u018770	1	0	4	0	0	0	0
u018772	0	0	-1	0	0	0	0
u018773	2	0	0	0	0	1	0
u018775	1	0	0	0	0	0	0
u018776	1	0	0	0	0	0	0
u018777	1	0	2	0	0	1	0
u018778	1	0	0	0	0	0	0
u018779	1	0	0	0	0	0	0
u018780	0	1	3	0	0	0	0
u018781	1	0	0	0	1	0	0
u018782	3	0	0	0	0	1	0
u018784	0	0	0	0	0	1	0
u018785	0	1	2	1	0	0	0
u018786	0	1	4	0	0	0	0
u018787	0	-1	2	1	0	1	0
u018788	0	-1	0	1	0	0	0
u018789	0	0	0	0	0	0	0
u018790	0	0	0	0	0	-1	0
u018793	0	0	0	0	0	1	0
u018794	0	-1	0	0	1	0	0
u018795	0	1	2	0	0	0	0
u018796	0	0	1	0	-1	1	0
u018798	0	0	0	0	0	0	0
u018799	2	0	1	0	0	1	0
u018802	0	2	2	0	0	0	0
u018805	0	0	0	3	0	-1	0
u018807	0	1	1	1	0	0	0
u018808	2	0	1	0	-1	2	1
u018810	1	0	3	0	0	0	0
u018811	0	0	1	0	0	1	0
u018812	1	1	1	0	0	1	0
u018814	0	5	0	0	0	0	0
u018815	2	0	0	0	0	1	0
u018816	1	0	1	0	0	0	0
u018818	1	0	3	2	0	0	0
u018819	1	0	3	0	0	0	1
u018821	0	2	0	0	0	1	0
u018823	0	0	0	0	0	1	0
u018824	0	1	1	0	0	0	0
u018825	0	0	2	0	0	1	1
u018827	0	2	1	0	0	0	-1
u018829	2	0	0	0	0	0	0
u018831	1	0	1	0	0	0	0
u018834	2	0	0	0	0	0	0
u018835	0	1	-1	0	0	1	0
u018836	1	0	1	0	0	2	0
u018837	0	1	2	0	0	0	0
u018840	0	1	0	0	-1	1	0
u018844	2	0	0	0	2	1	0
u018849	0	1	0	0	0	0	0
u018850	0	0	1	0	0	0	0
u018851	1	0	0	0	0	0	0
u018852	0	0	1	0	0	0	0
u018853	0	0	0	0	0	0	1
u018855	1	1	3	1	0	0	0
u018856	0	0	3	0	0	1	0
u018858	0	0	0	0	0	0	0
u018859	2	0	2	0	0	0	0
u018861	1	0	0	0	1	0	0
u018864	0	0	0	0	-1	2	0
u018866	0	0	0	0	-1	0	0
u018867	2	0	1	0	0	1	0
u018869	0	1	0	0	0	0	0
u018870	1	0	2	0	0	0	0
u018871	1	1	2	0	0	1	0
u018873	2	1	1	0	0	0	1
u018874	0	0	1	1	0	0	0
u018876	4	0	2	0	0	1	0
u018877	1	1	2	0	0	0	0
u018878	2	1	0	0	0	0	0
u018879	0	2	0	0	0	0	0
u018880	0	1	0	0	0	0	0
u018881	0	0	0	0	1	0	0
u018882	0	0	0	0	0	0	0
u018884	0	0	0	0	0	1	0
u018886	5	2	0	0	0	0	0
u018887	0	0	3	0	0	1	0
u018888	0	0	3	0	0	1	0
u018889	1	0	2	0	0	1	0
u018891	1	0	0	0	0	2	0
u018892	3	1	0	0	0	1	1
u018893	1	1	3	0	0	2	0
u018894	1	0	1	0	0	1	0
u018895	2	0	0	0	0	-1	0
u018896	1	1	0	-1	0	2	1
u018897	0	1	2	0	0	1	0
u018898	0	0	1	0	0	0	0
u018900	0	0	0	0	0	0	0
u018901	0	0	2	0	2	0	0
u018903	0	0	0	0	0	1	0
u018904	0	0	2	0	0	2	1
u018906	2	0	-1	0	0	0	0
u018907	4	0	0	0	-1	0	0
u018908	0	1	0	0	0	1	0
u018909	1	0	0	0	0	0	0
u018910	1	1	0	0	0	0	0
u018911	2	1	1	0	0	1	0
u018912	4	0	1	0	0	0	0
u018913	0	0	1	0	0	2	0
u018914	0	0	0	0	0	0	0
u018915	1	0	1	0	0	0	0
u018916	0	0	0	0	0	0	0
u018918	0	2	0	0	0	1	0
u018919	0	0	0	0	0	2	0
u018920	0	0	0	0	0	0	0
u018921	0	0	0	0	0	0	0
u018922	0	0	2	0	0	1	0
u018925	1	1	1	0	0	1	0
u018927	0	0	0	0	0	1	0
u018930	0	0	0	0	0	0	0
u018931	0	0	0	0	0	1	0
u018932	0	0	-1	0	0	0	0
u018933	0	1	-2	2	0	0	0
u018936	0	1	1	0	0	0	0
u018938	3	0	2	0	0	0	0
u018939	2	1	2	-1	0	3	0
u018940	1	0	2	0	0	2	0
u018941	0	2	0	0	0	0	0
u018943	1	1	2	0	1	0	3
u018945	1	1	0	0	1	0	0
u018946	0	0	0	-1	-1	2	0
u018947	1	0	0	0	0	1	0
u018948	1	0	0	0	1	0	0
u018949	0	1	0	0	0	0	0
u018950	1	0	1	0	0	0	0
u018951	0	0	3	0	-1	2	0
u018952	0	1	0	0	0	1	0
u018954	0	0	0	0	0	0	0
u018955	1	0	0	0	0	1	0
u018956	2	2	3	1	0	0	0
u018958	0	1	2	0	0	0	0
u018959	0	0	0	1	0	1	0
u018960	0	0	0	0	0	0	1
u018962	0	1	-1	0	0	1	0
u018966	1	1	0	0	-1	0	0
u018969	2	0	0	0	-1	1	0
u018972	1	0	0	3	-2	0	0
u018973	1	0	0	0	0	1	0
u018975	0	1	0	0	0	1	0
u018977	0	1	0	0	0	0	-1
u018978	1	1	1	0	0	2	0
u018979	1	0	2	0	0	1	0
u018980	1	1	0	-1	-2	0	0
u018981	2	0	2	0	0	1	0
u018982	0	0	1	-1	-1	2	0
u018983	0	0	0	1	-1	1	0
u018984	0	1	2	0	0	0	0
u018986	0	1	0	0	0	0	0
u018989	2	0	3	0	0	1	0
u018990	1	1	-1	0	1	-1	0
u018992	1	-1	1	0	0	0	0
u018993	0	0	0	0	0	0	0
u018994	0	-1	0	0	0	0	0
u018995	2	2	1	0	0	3	0
u018998	0	0	0	0	0	1	0
u018999	0	0	0	0	0	1	0
u019000	2	2	0	0	1	-1	0
u019001	0	0	0	0	0	0	0
u019002	0	1	2	1	0	0	0
u019005	0	0	1	0	0	1	0
u019006	0	0	1	0	0	0	0
u019007	1	0	0	0	0	1	0
u019008	0	2	0	0	0	0	0
u019010	-1	2	2	0	1	0	0
u019011	0	0	2	0	0	-1	0
u019012	0	1	0	0	0	1	0
u019013	1	0	2	0	0	1	0
u019014	0	0	3	0	0	0	0
u019015	0	0	0	0	0	0	0
u019017	-1	3	0	0	0	0	0
u019019	1	1	4	0	0	-1	1
u019020	0	1	0	0	0	0	0
u019021	0	0	1	4	0	0	0
u019024	0	0	0	0	0	1	0
u019026	0	1	3	0	-1	0	0
u019027	0	0	0	0	0	0	0
u019028	0	0	0	0	0	0	0
u019031	0	0	-2	1	0	0	0
u019032	0	0	0	0	0	0	0
u019034	-1	0	0	0	0	1	-2
u019035	0	0	0	0	0	0	0
u019037	1	1	2	0	0	2	0
u019038	0	0	0	1	0	0	0
u019041	1	1	1	0	-3	2	-1
u019043	1	0	0	0	0	0	0
u019045	0	0	0	0	0	0	0
u019050	0	0	0	0	0	0	0
u019053	0	0	1	0	0	0	1
u019054	1	0	1	0	0	0	0
u019055	0	0	0	0	0	0	0
u019056	0	0	0	0	1	0	0
u019058	1	0	2	0	0	1	0
u019059	3	0	0	0	-1	2	0
u019062	0	0	0	0	0	0	0
u019063	0	0	1	0	-1	0	0
u019065	4	0	0	0	0	2	0
u019067	1	0	0	2	0	1	0
u019068	0	1	0	0	0	1	0
u019069	0	0	1	0	0	0	0
u019070	0	0	0	0	0	1	0
u019072	1	0	1	1	0	1	0
u019074	0	0	0	0	-1	4	0
u019076	0	0	0	0	0	1	0
u019077	0	0	0	0	0	0	0
u019078	0	0	0	0	1	0	0
u019079	0	0	0	0	0	1	0
u019080	0	1	1	0	0	1	0
u019081	0	-1	0	0	0	0	0
u019082	1	0	0	0	0	1	0
u019083	1	0	0	-1	0	0	0
u019084	0	1	0	0	0	0	0
u019085	0	1	3	0	0	1	0
u019086	1	0	0	-1	0	-1	0
u019087	0	0	0	0	0	0	0
u019089	0	0	0	0	0	0	0
u019090	0	0	0	0	0	1	0
u019091	1	0	1	0	0	0	0
u019093	0	0	0	0	0	1	0
u019094	0	0	3	1	0	0	0
u019095	0	0	1	0	1	0	0
u019096	0	0	0	0	0	1	0
u019098	0	0	0	1	0	0	0
u019100	0	0	2	1	0	1	0
u019105	0	0	0	0	0	-1	0
u019106	0	2	0	0	0	0	0
u019108	0	0	0	0	0	0	0
u019109	0	0	1	0	0	0	-1
u019110	2	0	3	0	2	1	0
u019111	0	0	0	-1	0	0	0
u019112	4	1	1	0	0	1	0
u019113	0	0	-1	0	0	0	0
u019116	0	0	1	0	0	0	0
u019117	0	0	0	1	0	2	0
u019118	2	0	1	0	0	0	0
u019119	0	2	0	0	0	0	0
u019120	0	1	0	0	0	0	0
u019121	2	0	0	0	-1	1	0
u019124	1	0	3	-1	0	0	0
u019125	0	0	0	0	0	0	0
u019126	0	1	0	0	0	0	0
u019127	-1	2	0	0	0	0	0
u019128	2	0	2	0	0	1	0
u019129	0	1	2	0	0	1	0
u019132	0	0	0	0	0	0	0
u019135	0	0	2	0	0	0	0
u019139	0	0	0	0	1	0	0
u019142	1	3	1	1	0	0	0
u019143	1	0	0	0	0	1	0
u019144	0	-1	2	1	0	0	0
u019145	0	0	-1	0	0	0	0
u019146	0	0	3	0	2	1	0
u019147	1	0	4	0	0	0	0
u019148	1	0	0	0	0	1	0
u019152	0	0	0	0	0	0	0
u019154	1	0	0	0	-1	3	0
u019155	0	0	0	0	1	1	0
u019156	0	0	0	0	0	0	0
u019157	3	0	1	0	-1	2	0
u019160	2	0	2	0	0	0	0
u019161	1	-1	1	1	0	1	0
u019165	1	0	1	0	0	0	0
u019166	0	0	0	0	-1	0	0
u019167	0	1	0	0	0	1	0
u019168	1	0	2	0	1	2	0
u019169	2	0	0	0	0	1	0
u019171	0	1	0	0	0	0	0
u019173	0	0	1	0	0	0	0
u019174	0	0	1	0	0	0	0
u019176	0	0	2	0	0	0	0
u019177	1	0	0	0	0	1	0
u019180	0	0	0	2	0	0	0
u019181	0	0	0	-1	0	0	0
u019185	0	0	1	0	0	0	0
u019187	0	0	2	0	0	0	0
u019189	0	0	0	1	-1	4	0
u019191	1	1	-1	0	1	0	0
